data_owner;location_code;location_name;xy;dups;modelNames;station_name;descriptive_name;What to do?
Rijkswaterstaat;donar_MAASVTE2;MAASVTE2;3.6265_52.6143;FALSE;NA;MAASVTE2;MAASVTE2;
RBINS;eu_C6004000;C6004000;-3.6333_50.5359;FALSE;NA;C6004000;C6004000;
Rijkswaterstaat;donar_VEERSGDM;VEERSGDM;3.6348_51.5758;FALSE;NA;VEERSGDM;VEERSGDM;
Rijkswaterstaat;donar_VROUWPDR;VROUWPDR;3.6406_51.5649;FALSE;NA;VROUWPDR;VROUWPDR;
Rijkswaterstaat;donar_TERHDE50;TERHDE50;3.6432_52.3448;FALSE;NA;TERHDE50;TERHDE50;
IMR;eu_M78;M78;3.65_57.01;FALSE;NA;M78;M78;
Rijkswaterstaat;donar_VEERSSS;VEERSSS;3.6674_51.5408;FALSE;NA;VEERSSS;VEERSSS;
IMR;eu_M35;M35;3.67_56.99;FALSE;NA;M35;M35;
IMR;eu_M79;M79;3.67_57.01;FALSE;NA;M79;M79;
IMR;eu_M429;M429;3.67_59.29;FALSE;NA;M429;M429;
IMR;eu_M468;M468;3.67_59.63;FALSE;NA;M468;M468;
IMR;eu_M538;M538;3.67_60.01;FALSE;NA;M538;M538;
IMR;eu_M573;M573;3.67_60.33;FALSE;NA;M573;M573;
IMR;eu_M681;M681;3.67_61.09;FALSE;NA;M681;M681;
Rijkswaterstaat;donar_VEERHVMD;VEERHVMD;3.6731_51.5483;FALSE;NA;VEERHVMD;VEERHVMD;
Rijkswaterstaat;donar_CALLOG70;CALLOG70;3.6804_52.9906;FALSE;NA;CALLOG70;CALLOG70;
Rijkswaterstaat;donar_TERSLG135;TERSLG135;3.6831_52.8571;FALSE;NA;TERSLG135;Terschelling 135 km uit de kust;
IMR;eu_M377;M377;3.69_59.27;FALSE;NA;M377;M377;
IMR;eu_M430;M430;3.69_59.29;FALSE;NA;M430;M430;
IMR;eu_M482;M482;3.69_59.67;FALSE;NA;M482;M482;
IMR;eu_M509;M509;3.69_59.91;FALSE;NA;M509;M509;
IMR;eu_M596;M596;3.69_60.65;FALSE;NA;M596;M596;
Rijkswaterstaat;TERSLG175;Terschelling 175 km uit de kust;3.6902_54.7184;FALSE;NA;TERSLG175;Terschelling 175 km uit de kust;
Rijkswaterstaat;donar_NOORDWK30;NOORDWK30;3.6905_52.6762;FALSE;NA;NOORDWK30;Noordwijk 30 km uit de kust;
NIOZ;nioz_TERSLG175;TERSLG175;3.6917_54.7192;FALSE;TERSLG175;TERSLG175;Terschelling 175 km uit de kust;
Rijkswaterstaat;donar_PIET;PIET;3.6919_51.5214;FALSE;NA;PIET;PIET;
Rijkswaterstaat;donar_HONTE;HONTE;3.7016_51.4161;FALSE;NA;HONTE;HONTE;
Rijkswaterstaat;donar_NOORDWK20;NOORDWK20;3.7021_52.6738;FALSE;NA;NOORDWK20;Noordwijk 20 km uit de kust;
Rijkswaterstaat;donar_BORSSLNNL;BORSSLNNL;3.707_51.4255;FALSE;NA;BORSSLNNL;BORSSLNNL;
IMR;eu_M431;M431;3.71_59.29;FALSE;NA;M431;M431;
Rijkswaterstaat;donar_TERSLG100;TERSLG100;3.7104_52.8431;FALSE;NA;TERSLG100;Terschelling 100 km uit de kust;
Rijkswaterstaat;donar_NOORDWK10;NOORDWK10;3.7137_52.6719;FALSE;NA;NOORDWK10;NOORDWK10;
Rijkswaterstaat;donar_EGMAZE20;EGMAZE20;3.715_52.6901;FALSE;NA;EGMAZE20;EGMAZE20;
Rijkswaterstaat;donar_NOORDWK4;NOORDWK4;3.7204_52.6702;FALSE;NA;NOORDWK4;Noordwijk 4 km uit de kust;
Rijkswaterstaat;donar_WISSKKE;WISSKKE;3.7206_51.6016;TRUE;NA;WISSKKE;Wissenkerke;
Rijkswaterstaat;WISSKKE;Wissenkerke;3.7206_51.6016;FALSE;NA;WISSKKE;Wissenkerke;
Rijkswaterstaat;donar_NOORDWK2;NOORDWK2;3.7228_52.6697;FALSE;NA;NOORDWK2;Noordwijk 2 km uit de kust;
Rijkswaterstaat;donar_NOORDWK1;NOORDWK1;3.7242_52.6695;FALSE;NA;NOORDWK1;NOORDWK1;
IMR;eu_M10;M10;3.73_56.81;FALSE;NA;M10;M10;
RBINS;eu_C6033000;C6033000;-3.7305_50.203;FALSE;NA;C6033000;C6033000;
Rijkswaterstaat;donar_SOELKKPDOT;SOELKKPDOT;3.7308_51.5422;FALSE;NA;SOELKKPDOT;SOELKKPDOT;
RBINS;eu_S03;S03;3.7333_51.3703;FALSE;NA;S03;S03;
Rijkswaterstaat;donar_TERSLG70;TERSLG70;3.736_52.7955;FALSE;NA;TERSLG70;Terschelling 70 km uit de kust;
Rijkswaterstaat;donar_TERSLG60;TERSLG60;3.7434_52.7913;FALSE;NA;TERSLG60;Terschelling 60 km uit de kust;
Rijkswaterstaat;donar_TERSLG50;TERSLG50;3.7507_52.7875;FALSE;NA;TERSLG50;Terschelling 50 km uit de kust;
Rijkswaterstaat;donar_HAMMWT;HAMMWT;3.755_51.672;FALSE;NA;HAMMWT;HAMMWT;
Rijkswaterstaat;donar_TERSLG40;TERSLG40;3.7584_52.7833;FALSE;NA;TERSLG40;Terschelling 40 km uit de kust;
Rijkswaterstaat;donar_ROGGPGWT;ROGGPGWT;3.7606_51.6456;FALSE;NA;ROGGPGWT;ROGGPGWT;
Rijkswaterstaat;donar_GEERSDK;GEERSDK;3.7621_51.5533;FALSE;NA;GEERSDK;GEERSDK;
Rijkswaterstaat;donar_TERSLG30;TERSLG30;3.7662_52.7791;FALSE;NA;TERSLG30;Terschelling 30 km uit de kust;
IMR;eu_M175;M175;3.77_57.69;FALSE;NA;M175;M175;
IMR;eu_M634;M634;3.77_60.75;FALSE;NA;M634;M634;
RBINS;eu_C6032000;C6032000;-3.7719_50.2114;FALSE;NA;C6032000;C6032000;
IMR;eu_M635;M635;3.79_60.75;FALSE;NA;M635;M635;
Rijkswaterstaat;donar_KORTGNE;KORTGNE;3.8056_51.5465;FALSE;NA;KORTGNE;KORTGNE;
IMR;eu_M309;M309;3.81_58.91;FALSE;NA;M309;M309;
IMR;eu_M347;M347;3.81_59.17;FALSE;NA;M347;M347;
Rijkswaterstaat;donar_WOLPDK;WOLPDK;3.815_51.5478;FALSE;NA;WOLPDK;WOLPDK;
Rijkswaterstaat;donar_TERNZBI20;TERNZBI20;3.8255_51.3465;FALSE;NA;TERNZBI20;TERNZBI20;
IMR;eu_M432;M432;3.83_59.29;FALSE;NA;M432;M432;
IMR;eu_M469;M469;3.83_59.63;FALSE;NA;M469;M469;
IMR;eu_M539;M539;3.83_60.01;FALSE;NA;M539;M539;
IMR;eu_M574;M574;3.83_60.33;FALSE;NA;M574;M574;
IMR;eu_M682;M682;3.83_61.09;FALSE;NA;M682;M682;
Rijkswaterstaat;donar_TERSLG20;TERSLG20;3.8329_52.7761;FALSE;NA;TERSLG20;Terschelling 20 km uit de kust;
Rijkswaterstaat;donar_TERSLG10;TERSLG10;3.8402_52.7719;FALSE;NA;TERSLG10;Terschelling 10 km uit de kust;
Rijkswaterstaat;donar_TERSLG4;TERSLG4;3.8447_52.7694;FALSE;NA;TERSLG4;Terschelling 4 km uit de kust;
Rijkswaterstaat;donar_BOOMKDP;BOOMKDP;3.8463_52.7676;FALSE;NA;BOOMKDP;Boomkensdiep;
Rijkswaterstaat;donar_SCHARDKDPPT;SCHARDKDPPT;3.8481_51.7429;FALSE;NA;SCHARDKDPPT;SCHARDKDPPT;
IMR;eu_M6;M6;3.85_55.35;FALSE;NA;M6;M6;
IMR;eu_M433;M433;3.85_59.29;FALSE;NA;M433;M433;
IMR;eu_M502;M502;3.85_59.89;FALSE;NA;M502;M502;
RBINS;eu_S01;S01;-3.8517_49.3083;FALSE;NA;S01;S01;
Rijkswaterstaat;donar_HAMMOT;HAMMOT;3.8527_51.6602;TRUE;NA;HAMMOT;Hammen oost;
Rijkswaterstaat;HAMMOT;Hammen oost;3.8527_51.6602;FALSE;NA;HAMMOT;Hammen oost;
Rijkswaterstaat;donar_COLPT;COLPT;3.8594_51.6009;FALSE;NA;COLPT;COLPT;
Rijkswaterstaat;donar_ZANDKSBNN;ZANDKSBNN;3.862_51.5417;FALSE;NA;ZANDKSBNN;ZANDKSBNN;
Rijkswaterstaat;GOERE6;Goeree 6 km uit de kust;3.8723_51.8689;FALSE;NA;GOERE6;Goeree 6 km uit de kust;
NIOZ;nioz_GOERE6;GOERE6;3.8736_51.8697;FALSE;GOERE6;GOERE6;Goeree 6 km uit de kust;
RBINS;eu_C5030000;C5030000;3.8833_52.4867;FALSE;NA;C5030000;C5030000;
Rijkswaterstaat;donar_EGMAZE50;EGMAZE50;3.8865_52.6956;FALSE;NA;EGMAZE50;EGMAZE50;
RBINS;eu_C6029000;C6029000;-3.8876_50.2801;FALSE;NA;C6029000;C6029000;
Rijkswaterstaat;donar_DENOSE;DENOSE;3.8899_51.7456;FALSE;NA;DENOSE;DENOSE;
IMR;eu_M36;M36;3.89_56.99;FALSE;NA;M36;M36;
IMR;eu_M80;M80;3.89_57.01;FALSE;NA;M80;M80;
IMR;eu_M434;M434;3.89_59.29;FALSE;NA;M434;M434;
Rijkswaterstaat;donar_ZIERZDVL;ZIERZDVL;3.8911_51.6297;FALSE;NA;ZIERZDVL;ZIERZDVL;
Rijkswaterstaat;donar_TERHDE30;TERHDE30;3.8998_52.2532;FALSE;NA;TERHDE30;TERHDE30;
RBINS;eu_R0101_GKSS;R0101_GKSS;3.9_52.2833;FALSE;NA;R0101_GKSS;R0101_GKSS;
RBINS;eu_C6028000;C6028000;-3.9017_50.2856;FALSE;NA;C6028000;C6028000;
IMR;eu_M37;M37;3.91_56.99;FALSE;NA;M37;M37;
IMR;eu_M81;M81;3.91_57.01;FALSE;NA;M81;M81;
IMR;eu_M636;M636;3.91_60.75;FALSE;NA;M636;M636;
Rijkswaterstaat;donar_HOEKVBLBI29;HOEKVBLBI29;3.9129_51.379;FALSE;NA;HOEKVBLBI29;HOEKVBLBI29;
Rijkswaterstaat;GOERE2;Goeree 2 km uit de kust;3.9155_51.8461;FALSE;NA;GOERE2;Goeree 2 km uit de kust;
Rijkswaterstaat;donar_ZANDKK;ZANDKK;3.9167_51.5497;FALSE;NA;ZANDKK;ZANDKK;
NIOZ;nioz_GOERE2;GOERE2;3.9167_51.8469;FALSE;NA;GOERE2;Goeree 2 km uit de kust;
RBINS;eu_LN2;LN2;3.9167_52.1667;FALSE;NA;LN2;LN2;
Rijkswaterstaat;donar_HOEDKKKBI4;HOEDKKKBI4;3.9206_51.4251;FALSE;NA;HOEDKKKBI4;HOEDKKKBI4;
Rijkswaterstaat;donar_OUDDBSD;OUDDBSD;3.9255_51.8315;FALSE;NA;OUDDBSD;OUDDBSD;
IMR;eu_M5;M5;3.93_55.33;FALSE;NA;M5;M5;
IMR;eu_M637;M637;3.93_60.75;FALSE;NA;M637;M637;
Rijkswaterstaat;donar_OUDDDPPT;OUDDDPPT;3.9348_51.7962;FALSE;NA;OUDDDPPT;OUDDDPPT;
IMR;eu_M638;M638;3.95_60.75;FALSE;NA;M638;M638;
RBINS;eu_C5031000;C5031000;3.9517_52.4533;FALSE;NA;C5031000;C5031000;
RBINS;eu_NS4;NS4;3.9533_53.476;FALSE;NA;NS4;NS4;
RBINS;eu_C6027000;C6027000;-3.9576_50.302;FALSE;NA;C6027000;C6027000;
IMR;eu_M721;M721;3.97_61.83;FALSE;NA;M721;M721;
Rijkswaterstaat;donar_ROTTMPT100;ROTTMPT100;3.9798_52.8588;FALSE;NA;ROTTMPT100;Rottumerplaat 100 km uit de kust;
Rijkswaterstaat;donar_CALLOG50;CALLOG50;3.9831_52.9589;FALSE;NA;CALLOG50;CALLOG50;
RBINS;eu_C1005000;C1005000;3.9833_52.2667;FALSE;NA;C1005000;C1005000;
IMR;eu_M150;M150;3.99_57.41;FALSE;NA;M150;M150;
IMR;eu_M152;M152;3.99_57.43;FALSE;NA;M152;M152;
Rijkswaterstaat;donar_TERHDE20;TERHDE20;3.992_52.1825;FALSE;NA;TERHDE20;TERHDE20;
Rijkswaterstaat;donar_ROTTMPT70;ROTTMPT70;3.9957_52.8454;FALSE;NA;ROTTMPT70;Rottumerplaat 70 km uit de kust;
Rijkswaterstaat;donar_DREISR;DREISR;3.9993_51.7146;FALSE;NA;DREISR;DREISR;
Rijkswaterstaat;donar_DREISGML;DREISGML;4.0023_51.7084;FALSE;NA;DREISGML;DREISGML;
Rijkswaterstaat;donar_WEMDGODSZ;WEMDGODSZ;4.0039_51.5241;FALSE;NA;WEMDGODSZ;WEMDGODSZ;
Rijkswaterstaat;donar_ROTTMPT50;ROTTMPT50;4.0058_52.8007;FALSE;NA;ROTTMPT50;Rottumerplaat 50 km uit de kust;
Rijkswaterstaat;donar_SCHORLWL;SCHORLWL;4.0064_51.463;FALSE;NA;SCHORLWL;SCHORLWL;
IMR;eu_M153;M153;4.01_57.43;FALSE;NA;M153;M153;
IMR;eu_M159;M159;4.01_57.51;FALSE;NA;M159;M159;
IMR;eu_M267;M267;4.01_58.25;FALSE;NA;M267;M267;
IMR;eu_M310;M310;4.01_58.91;FALSE;NA;M310;M310;
IMR;eu_M470;M470;4.01_59.63;FALSE;NA;M470;M470;
IMR;eu_M503;M503;4.01_59.89;FALSE;NA;M503;M503;
IMR;eu_M540;M540;4.01_60.01;FALSE;NA;M540;M540;
IMR;eu_M575;M575;4.01_60.33;FALSE;NA;M575;M575;
IMR;eu_M683;M683;4.01_61.09;FALSE;NA;M683;M683;
RBINS;eu_C6026000;C6026000;-4.0108_50.2992;FALSE;NA;C6026000;C6026000;
Rijkswaterstaat;donar_HALS;HALS;4.0133_51.7564;FALSE;NA;HALS;HALS;
Rijkswaterstaat;donar_HANSWGL;HANSWGL;4.0141_51.4361;FALSE;NA;HANSWGL;HANSWGL;
Rijkswaterstaat;donar_STAVNSKTN;STAVNSKTN;4.0152_51.6004;FALSE;NA;STAVNSKTN;STAVNSKTN;
Rijkswaterstaat;donar_ROTTMPT30;ROTTMPT30;4.0159_52.792;FALSE;NA;ROTTMPT30;Rottumerplaat 30 km uit de kust;
RBINS;eu_C5032000;C5032000;4.0167_52.4267;FALSE;NA;C5032000;C5032000;
Rijkswaterstaat;donar_ROTTMPT20;ROTTMPT20;4.0206_52.7875;FALSE;NA;ROTTMPT20;Rottumerplaat 20 km uit de kust;
Rijkswaterstaat;donar_ROTTMPT15;ROTTMPT15;4.0229_52.7851;FALSE;NA;ROTTMPT15;Rottumerplaat 15 km uit de kust;
Rijkswaterstaat;donar_ROTTMPT10;ROTTMPT10;4.0256_52.7831;FALSE;NA;ROTTMPT10;Rottumerplaat 10 km uit de kust;
Rijkswaterstaat;donar_ROTTMPT5;ROTTMPT5;4.0283_52.7807;FALSE;NA;ROTTMPT5;Rottumerplaat 5 km uit de kust;
RBINS;eu_R0111_GKSS;R0111_GKSS;4.0285_55.4053;FALSE;NA;R0111_GKSS;R0111_GKSS;
Rijkswaterstaat;donar_ROTTMPT3;ROTTMPT3;4.0289_52.7798;FALSE;NA;ROTTMPT3;Rottumerplaat 3 km uit de kust;
IMR;eu_M378;M378;4.03_59.27;FALSE;NA;M378;M378;
IMR;eu_M435;M435;4.03_59.29;FALSE;M435;M435;M435;
Rijkswaterstaat;donar_ZUIDGBI44;ZUIDGBI44;4.0338_51.4127;FALSE;NA;ZUIDGBI44;ZUIDGBI44;
Rijkswaterstaat;donar_SCHAARVWDBIS;SCHAARVWDBIS;4.0388_51.4143;FALSE;NA;SCHAARVWDBIS;SCHAARVWDBIS;
Rijkswaterstaat;TERSLG135;Terschelling 135 km uit de kust;4.0397_54.4148;FALSE;NA;TERSLG135;Terschelling 135 km uit de kust;
NIOZ;nioz_TERSLG135;TERSLG135;4.0411_54.4156;FALSE;TERSLG135;TERSLG135;Terschelling 135 km uit de kust;
RBINS;eu_P0202;P0202;-4.0453_50.3368;FALSE;NA;P0202;P0202;X
RBINS;eu_P2401;P2401;-4.0453_50.3368;TRUE;NA;P2401;P2401;X
RBINS;eu_C1006000;C1006000;4.05_52.25;FALSE;NA;C1006000;C1006000;
IMR;eu_M7;M7;4.05_55.37;FALSE;NA;M7;M7;
IMR;eu_M436;M436;4.05_59.29;FALSE;NA;M436;M436;
Rijkswaterstaat;donar_LAMSWDBI59;LAMSWDBI59;4.0626_51.3719;FALSE;NA;LAMSWDBI59;LAMSWDBI59;
IMR;eu_M167;M167;4.07_57.63;FALSE;NA;M167;M167;
IMR;eu_M280;M280;4.07_58.37;FALSE;NA;M280;M280;
RBINS;eu_S09;S09;4.0783_51.37;FALSE;NA;S09;S09;
RBINS;eu_C6049000;C6049000;-4.079_50.3105;FALSE;NA;C6049000;C6049000;
Rijkswaterstaat;donar_GORHK;GORHK;4.0815_51.525;FALSE;NA;GORHK;GORHK;
PML;pml_94;LBY1;-4.0858_53.4165;FALSE;NA;pml_94;LBY1;
Rijkswaterstaat;donar_TERHDE10;TERHDE10;4.0872_52.109;FALSE;NA;TERHDE10;TERHDE10;
Rijkswaterstaat;donar_HERKGN;HERKGN;4.0892_51.6905;FALSE;NA;HERKGN;HERKGN;
IMR;eu_M281;M281;4.09_58.37;FALSE;NA;M281;M281;
IMR;eu_M661;M661;4.09_60.85;FALSE;NA;M661;M661;
Rijkswaterstaat;donar_BRUINSBNN;BRUINSBNN;4.0936_51.6672;FALSE;NA;BRUINSBNN;BRUINSBNN;
Rijkswaterstaat;donar_ZIJPE;ZIJPE;4.097_51.6447;TRUE;NA;ZIJPE;Zijpe;
Rijkswaterstaat;ZIJPE;Zijpe;4.097_51.6447;FALSE;NA;ZIJPE;Zijpe;
Rijkswaterstaat;donar_HOEKVHLBSD;HOEKVHLBSD;4.0978_51.9863;FALSE;NA;HOEKVHLBSD;HOEKVHLBSD;
Rijkswaterstaat;donar_YERSKVWTPS;YERSKVWTPS;4.1009_51.481;FALSE;NA;YERSKVWTPS;YERSKVWTPS;
Rijkswaterstaat;donar_KRABBKK;KRABBKK;4.1049_51.6104;FALSE;NA;KRABBKK;KRABBKK;
IMR;eu_M639;M639;4.11_60.75;FALSE;NA;M639;M639;
Rijkswaterstaat;donar_VALKNSBI65;VALKNSBI65;4.1148_51.3705;FALSE;NA;VALKNSBI65;VALKNSBI65;
RBINS;eu_C1007000;C1007000;4.1167_52.2167;FALSE;NA;C1007000;C1007000;
Rijkswaterstaat;donar_BOCHTVSJCB;BOCHTVSJCB;4.1227_51.6848;FALSE;NA;BOCHTVSJCB;BOCHTVSJCB;
RBINS;eu_AOYMELLE;AOYMELLE;-4.125_50.3118;TRUE;NA;AOYMELLE;AOYMELLE;
RBINS;eu_AOYMRAU;AOYMRAU;-4.125_50.3118;TRUE;NA;AOYMELLE;AOYMELLE;
RBINS;eu_AOYMTR<c6>L;AOYMTR<c6>L;-4.125_50.3118;TRUE;NA;AOYMELLE;AOYMELLE;
RBINS;eu_AOYMTYS;AOYMTYS;-4.125_50.3118;TRUE;NA;AOYMELLE;AOYMELLE;
RBINS;eu_C1001000;C1001000;-4.125_50.3118;TRUE;NA;AOYMELLE;AOYMELLE;
RBINS;eu_P1002;P1002;-4.125_50.3118;TRUE;NA;AOYMELLE;AOYMELLE;
RBINS;eu_AOYMBAS;AOYMBAS;-4.125_50.3118;FALSE;NA;AOYMELLE;AOYMELLE;
RBINS;eu_C6015000;C6015000;-4.1267_50.3062;FALSE;NA;C6015000;C6015000;
Rijkswaterstaat;donar_LODSGT;LODSGT;4.1271_51.5153;TRUE;NA;LODSGT;Lodijkse Gat;
Rijkswaterstaat;LODSGT;Lodijkse Gat;4.1271_51.5153;FALSE;NA;LODSGT;Lodijkse Gat;
Rijkswaterstaat;donar_KRAMMSZN;KRAMMSZN;4.1277_51.6604;FALSE;NA;KRAMMSZN;KRAMMSZN;
RBINS;eu_702;702;-4.1282_50.0167;FALSE;NA;702;702;X
RBINS;eu_P2301;P2301;-4.1282_50.0167;TRUE;NA;P2301;P2301;X
RBINS;eu_C5014000;C5014000;-4.1283_50.315;FALSE;NA;C5014000;C5014000;X
RBINS;eu_P2001;P2001;-4.1283_50.315;TRUE;NA;P2001;P2001;X
IMR;eu_M184;M184;4.13_57.75;FALSE;NA;M184;M184;
IMR;eu_M640;M640;4.13_60.75;FALSE;NA;M640;M640;
RBINS;eu_C5020000;C5020000;-4.1312_50.3177;FALSE;NA;C5020000;C5020000;X
RBINS;eu_C5033000;C5033000;-4.1312_50.3177;TRUE;NA;C5033000;C5033000;X
RBINS;eu_P1303;P1303;-4.1312_50.3177;TRUE;NA;P1303;P1303;X
RBINS;eu_P1202;P1202;-4.1413_50.343;FALSE;NA;P1202;P1202;
Rijkswaterstaat;donar_TERHDE4;TERHDE4;4.1414_52.0662;FALSE;NA;TERHDE4;TERHDE4;
RBINS;eu_P1503;P1503;-4.1443_50.3602;FALSE;NA;P1503;P1503;
RBINS;eu_C5034000;C5034000;4.145_52.3683;FALSE;NA;C5034000;C5034000;
RBINS;eu_MH_5;MH_5;-4.1493_50.3362;FALSE;NA;MH_5;MH_5;X
RBINS;eu_P0103;P0103;-4.1493_50.3362;TRUE;NA;P0103;P0103;X
RBINS;eu_C6046000;C6046000;-4.1498_50.3149;FALSE;NA;C6046000;C6046000;
RBINS;eu_MH_3;MH_3;-4.15_50.3357;FALSE;NA;MH_3;MH_3;X
RBINS;eu_P0601;P0601;-4.15_50.3357;TRUE;NA;P0601;P0601;X
IMR;eu_M576;M576;4.15_60.33;FALSE;NA;M576;M576;
RBINS;eu_MH_4;MH_4;-4.1507_50.336;FALSE;NA;MH_4;MH_4;X
RBINS;eu_P0803;P0803;-4.1507_50.336;TRUE;NA;P0803;P0803;X
RBINS;eu_MC_8;MC_8;-4.1513_50.3343;FALSE;NA;MC_8;MC_8;X
RBINS;eu_MC_9;MC_9;-4.1513_50.3343;TRUE;NA;MC_9;MC_9;X
RBINS;eu_MC_A;MC_A;-4.1513_50.3343;TRUE;NA;MC_A;MC_A;X
RBINS;eu_MC_B;MC_B;-4.1513_50.3343;TRUE;NA;MC_B;MC_B;X
RBINS;eu_MC_C;MC_C;-4.1513_50.3343;TRUE;NA;MC_C;MC_C;X
RBINS;eu_MC_D;MC_D;-4.1513_50.3343;TRUE;NA;MC_D;MC_D;X
RBINS;eu_MH_1;MH_1;-4.1513_50.3343;TRUE;NA;MH_1;MH_1;X
RBINS;eu_P0401;P0401;-4.1513_50.3343;TRUE;NA;P0401;P0401;X
RBINS;eu_P1302;P1302;-4.1513_50.3375;FALSE;NA;P1302;P1302;
RBINS;eu_P0203;P0203;-4.1515_50.337;FALSE;NA;P0203;P0203;X
RBINS;eu_P0301;P0301;-4.1515_50.337;TRUE;NA;P0301;P0301;X
RBINS;eu_P1102;P1102;-4.1515_50.337;TRUE;NA;P1102;P1102;X
RBINS;eu_P1803;P1803;-4.1518_50.3367;FALSE;NA;P1803;P1803;
RBINS;eu_P1603;P1603;-4.152_50.3367;FALSE;NA;P1603;P1603;
RBINS;eu_MC_6;MC_6;-4.1522_50.3333;FALSE;NA;MC_6;MC_6;X
RBINS;eu_MC_7;MC_7;-4.1522_50.3333;TRUE;NA;MC_7;MC_7;X
RBINS;eu_P0303;P0303;-4.1522_50.3333;TRUE;NA;P0303;P0303;X
RBINS;eu_P0101;P0101;-4.1522_50.3367;TRUE;NA;P0101;P0101;X
RBINS;eu_P0102;P0102;-4.1522_50.3367;TRUE;NA;P0102;P0102;X
RBINS;eu_P0903;P0903;-4.1522_50.3367;TRUE;NA;P0903;P0903;X
RBINS;eu_P1001;P1001;-4.1522_50.3367;TRUE;NA;P1001;P1001;X
RBINS;eu_P2002;P2002;-4.1522_50.3367;TRUE;NA;P2002;P2002;X
RBINS;eu_P2203;P2203;-4.1522_50.3367;TRUE;NA;P2203;P2203;X
RBINS;eu_NOORDWK10;NOORDWK10;-4.1522_50.3367;FALSE;NA;NOORDWK10;XXXXX;XXXXX WRONG COORDINATES!!!
RBINS;eu_P1703;P1703;-4.1523_50.3368;FALSE;NA;P1703;P1703;X
RBINS;eu_P1902;P1902;-4.1523_50.3368;TRUE;NA;P1902;P1902;X
RBINS;eu_P1401;P1401;-4.1523_50.337;FALSE;NA;P1401;P1401;
RBINS;eu_P0302;P0302;-4.1523_50.3372;FALSE;NA;P0302;P0302;X
RBINS;eu_P1201;P1201;-4.1523_50.3372;TRUE;NA;P1201;P1201;X
RBINS;eu_MH_2;MH_2;-4.1525_50.3353;FALSE;NA;MH_2;MH_2;X
RBINS;eu_P0502;P0502;-4.1525_50.3353;TRUE;NA;P0502;P0502;X
RBINS;eu_P1402;P1402;-4.1525_50.3368;FALSE;NA;P1402;P1402;
RBINS;eu_P0701;P0701;-4.1527_50.3368;FALSE;NA;P0701;P0701;
RBINS;eu_MH_6;MH_6;-4.155_50.3365;FALSE;NA;MH_6;MH_6;X
RBINS;eu_P2302;P2302;-4.155_50.3365;TRUE;NA;P2302;P2302;X
Rijkswaterstaat;donar_TERHDE2;TERHDE2;4.1597_52.0524;FALSE;NA;TERHDE2;TERHDE2;
Rijkswaterstaat;donar_TERHDBSD;TERHDBSD;4.1622_52.0307;FALSE;NA;TERHDBSD;TERHDBSD;
Rijkswaterstaat;donar_BATHBI71;BATHBI71;4.1654_51.3837;FALSE;NA;BATHBI71;BATHBI71;
RBINS;eu_C6051000;C6051000;-4.1664_50.3249;FALSE;NA;C6051000;C6051000;
Rijkswaterstaat;donar_TERHDE1;TERHDE1;4.1686_52.0457;FALSE;NA;TERHDE1;TERHDE1;
RBINS;eu_P1502;P1502;-4.1688_50.3573;FALSE;NA;P1502;P1502;
RBINS;eu_P0403;P0403;-4.169_50.357;FALSE;NA;P0403;P0403;X
RBINS;eu_P0603;P0603;-4.169_50.357;TRUE;NA;P0603;P0603;X
RBINS;eu_P0703;P0703;-4.169_50.357;TRUE;NA;P0703;P0703;X
RBINS;eu_P1403;P1403;-4.1692_50.3568;FALSE;NA;P1403;P1403;
RBINS;eu_P1301;P1301;-4.1697_50.3562;FALSE;NA;P1301;P1301;
RBINS;eu_P1203;P1203;-4.1697_50.357;FALSE;NA;P1203;P1203;
RBINS;eu_P1003;P1003;-4.17_50.357;FALSE;NA;P1003;P1003;
RBINS;eu_P0503;P0503;-4.17_50.3572;FALSE;NA;P0503;P0503;X
RBINS;eu_P1103;P1103;-4.17_50.3572;TRUE;NA;P1103;P1103;X
RBINS;eu_P1903;P1903;-4.17_50.3575;FALSE;NA;P1903;P1903;X
IMR;eu_M293;M293;4.17_58.67;FALSE;NA;M293;M293;
IMR;eu_M437;M437;4.17_59.29;FALSE;NA;M437;M437;
IMR;eu_M471;M471;4.17_59.63;FALSE;NA;M471;M471;
IMR;eu_M528;M528;4.17_59.99;FALSE;NA;M528;M528;
IMR;eu_M577;M577;4.17_60.33;FALSE;NA;M577;M577;
IMR;eu_M684;M684;4.17_61.09;FALSE;NA;M684;M684;
RBINS;eu_P2103;P2103;-4.1702_50.356;FALSE;NA;P2103;P2103;
RBINS;eu_P1701;P1701;-4.1702_50.357;FALSE;NA;P1701;P1701;
RBINS;eu_P2003;P2003;-4.1702_50.3572;FALSE;NA;P2003;P2003;
RBINS;eu_P2403;P2403;-4.1717_50.3572;FALSE;NA;P2403;P2403;
Rijkswaterstaat;NOORDWK20;Noordwijk 20 km uit de kust;4.1737_52.3409;FALSE;NA;NOORDWK20;Noordwijk 20 km uit de kust;
NIOZ;nioz_NOORDWK20;NOORDWK20;4.175_52.3417;FALSE;NOORDWK20;NOORDWK20;Noordwijk 20 km uit de kust;
RBINS;eu_P2303;P2303;-4.1782_50.3635;FALSE;NA;P2303;P2303;
RBINS;eu_P1501;P1501;-4.1793_50.3632;FALSE;NA;P1501;P1501;
